LGD-Nummer;Name;Datum;Abstich [m];Hinweis;Wasserstand [m über NHN2016];Flurabstand [m];Geländeoberkante [m über NHN2016];Messpunkthöhe [m über NHN2016];Wasserwirtschaftsjahr
110060143;VI/14 - HANDORF -  ;1985-05-27;1,71;;50,61;1,51;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-06-03;1,99;;50,33;1,79;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-06-10;2,04;;50,28;1,84;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-06-17;1,97;;50,35;1,77;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-06-24;1,71;;50,61;1,51;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-07-01;1,67;;50,65;1,47;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-07-08;1,83;;50,49;1,63;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-07-15;1,76;;50,56;1,56;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-07-22;1,93;;50,39;1,73;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-07-29;1,96;;50,36;1,76;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-08-05;1,78;;50,54;1,58;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-08-12;1,53;;50,79;1,33;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-08-19;1,58;;50,74;1,38;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-08-26;1,71;;50,61;1,51;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-09-02;1,92;;50,40;1,72;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-09-09;1,81;;50,51;1,61;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-09-16;1,78;;50,54;1,58;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-09-23;1,74;;50,58;1,54;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-09-30;1,89;;50,43;1,69;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-10-07;2,07;;50,25;1,87;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-10-14;1,98;;50,34;1,78;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-10-21;2,01;;50,31;1,81;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-10-28;2,08;;50,24;1,88;52,12;52,32;1985
110060143;VI/14 - HANDORF -  ;1985-11-04;2,09;;50,23;1,89;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-11-11;1,80;;50,52;1,60;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-11-18;1,83;;50,49;1,63;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-11-25;1,85;;50,47;1,65;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-12-02;1,49;;50,83;1,29;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-12-09;1,38;;50,94;1,18;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-12-16;1,31;;51,01;1,11;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-12-23;1,10;;51,22;0,90;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1985-12-30;1,21;;51,11;1,01;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-01-06;1,19;;51,13;0,99;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-01-13;0,92;;51,40;0,72;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-01-20;0,78;;51,54;0,58;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-01-27;1,03;;51,29;0,83;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-02-03;1,23;;51,09;1,03;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-02-10;1,61;;50,71;1,41;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-02-17;1,72;;50,60;1,52;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-02-24;1,97;;50,35;1,77;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-03-03;2,11;;50,21;1,91;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-03-10;1,92;;50,40;1,72;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-03-17;1,76;;50,56;1,56;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-03-24;1,39;;50,93;1,19;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-03-31;0,91;;51,41;0,71;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-04-07;1,03;;51,29;0,83;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-04-14;1,26;;51,06;1,06;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-04-21;1,31;;51,01;1,11;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-04-28;1,28;;51,04;1,08;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-05-05;1,41;;50,91;1,21;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-05-12;1,39;;50,93;1,19;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-05-19;1,58;;50,74;1,38;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-05-26;1,74;;50,58;1,54;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-06-02;1,91;;50,41;1,71;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-06-09;1,35;;50,97;1,15;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-06-16;1,79;;50,53;1,59;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-06-23;2,09;;50,23;1,89;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-06-30;2,23;;50,09;2,03;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-07-07;2,38;;49,94;2,18;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-07-14;2,53;;49,79;2,33;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-07-21;2,67;;49,65;2,47;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-07-28;2,69;;49,63;2,49;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-08-04;2,74;;49,58;2,54;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-08-11;2,92;;49,40;2,72;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-08-18;2,97;;49,35;2,77;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-08-25;2,69;;49,63;2,49;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-09-01;2,78;;49,54;2,58;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-09-08;2,89;;49,43;2,69;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-09-15;2,72;;49,60;2,52;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-09-22;2,74;;49,58;2,54;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-09-29;2,73;;49,59;2,53;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-10-06;2,74;;49,58;2,54;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-10-13;2,77;;49,55;2,57;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-10-20;2,68;;49,64;2,48;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-10-27;1,92;;50,40;1,72;52,12;52,32;1986
110060143;VI/14 - HANDORF -  ;1986-11-03;1,82;;50,50;1,62;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-11-10;1,68;;50,64;1,48;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-11-17;1,54;;50,78;1,34;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-11-24;1,43;;50,89;1,23;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-12-01;1,52;;50,80;1,32;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-12-08;1,46;;50,86;1,26;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-12-15;1,49;;50,83;1,29;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-12-22;1,19;;51,13;0,99;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1986-12-29;1,02;;51,30;0,82;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-01-05;0,83;;51,49;0,63;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-01-12;1,37;;50,95;1,17;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-01-19;1,71;;50,61;1,51;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-01-26;1,49;;50,83;1,29;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-02-02;1,46;;50,86;1,26;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-02-09;1,41;;50,91;1,21;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-02-16;1,35;;50,97;1,15;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-02-23;1,48;;50,84;1,28;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-03-02;0,91;;51,41;0,71;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-03-09;1,39;;50,93;1,19;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-03-16;1,43;;50,89;1,23;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-03-23;1,11;;51,21;0,91;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-03-30;1,08;;51,24;0,88;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-04-06;1,35;;50,97;1,15;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-04-13;1,26;;51,06;1,06;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-04-20;1,32;;51,00;1,12;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-04-27;1,56;;50,76;1,36;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-05-04;1,68;;50,64;1,48;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-05-11;1,87;;50,45;1,67;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-05-18;1,66;;50,66;1,46;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-05-25;1,63;;50,69;1,43;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-06-01;1,67;;50,65;1,47;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-06-08;1,31;;51,01;1,11;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-06-15;1,29;;51,03;1,09;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-06-22;1,37;;50,95;1,17;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-06-29;1,39;;50,93;1,19;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-07-06;1,68;;50,64;1,48;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-07-13;2,03;;50,29;1,83;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-07-20;1,94;;50,38;1,74;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-07-27;1,86;;50,46;1,66;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-08-03;1,77;;50,55;1,57;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-08-10;1,68;;50,64;1,48;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-08-17;1,59;;50,73;1,39;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-08-24;1,54;;50,78;1,34;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-08-31;1,39;;50,93;1,19;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-09-07;1,31;;51,01;1,11;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-09-14;1,39;;50,93;1,19;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-09-21;1,21;;51,11;1,01;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-09-28;1,29;;51,03;1,09;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-10-05;1,55;;50,77;1,35;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-10-12;1,23;;51,09;1,03;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-10-19;1,31;;51,01;1,11;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-10-26;1,49;;50,83;1,29;52,12;52,32;1987
110060143;VI/14 - HANDORF -  ;1987-11-02;1,51;;50,81;1,31;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-11-09;1,56;;50,76;1,36;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-11-16;1,16;;51,16;0,96;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-11-23;0,99;;51,33;0,79;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-11-30;1,18;;51,14;0,98;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-12-07;1,23;;51,09;1,03;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-12-14;1,49;;50,83;1,29;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-12-21;0,98;;51,34;0,78;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1987-12-28;1,25;;51,07;1,05;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-01-04;0,96;;51,36;0,76;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-01-11;1,03;;51,29;0,83;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-01-18;1,31;;51,01;1,11;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-01-25;0,96;;51,36;0,76;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-02-01;0,99;;51,33;0,79;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-02-08;1,04;;51,28;0,84;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-02-15;1,19;;51,13;0,99;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-02-22;1,27;;51,05;1,07;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-02-29;1,15;;51,17;0,95;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-03-07;1,04;;51,28;0,84;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-03-14;1,02;;51,30;0,82;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-03-21;1,13;;51,19;0,93;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-03-28;0,87;;51,45;0,67;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-04-04;1,29;;51,03;1,09;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-04-11;1,42;;50,90;1,22;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-04-18;1,51;;50,81;1,31;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-04-25;1,68;;50,64;1,48;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-05-02;1,83;;50,49;1,63;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-05-09;1,99;;50,33;1,79;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-05-16;2,07;;50,25;1,87;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-05-23;2,18;;50,14;1,98;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-05-30;2,29;;50,03;2,09;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-06-06;2,31;;50,01;2,11;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-06-13;2,27;;50,05;2,07;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-06-20;2,39;;49,93;2,19;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-06-27;2,46;;49,86;2,26;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-07-04;2,57;;49,75;2,37;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-07-11;2,63;;49,69;2,43;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-07-18;2,48;;49,84;2,28;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-07-25;2,31;;50,01;2,11;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-08-01;2,30;;50,02;2,10;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-08-08;2,34;;49,98;2,14;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-08-15;2,56;;49,76;2,36;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-08-22;2,64;;49,68;2,44;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-08-29;2,70;;49,62;2,50;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-09-05;2,78;;49,54;2,58;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-09-12;2,75;;49,57;2,55;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-09-19;2,69;;49,63;2,49;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-09-26;2,37;;49,95;2,17;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-10-03;2,26;;50,06;2,06;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-10-10;1,99;;50,33;1,79;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-10-17;1,74;;50,58;1,54;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-10-24;1,87;;50,45;1,67;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-10-31;1,83;;50,49;1,63;52,12;52,32;1988
110060143;VI/14 - HANDORF -  ;1988-11-07;1,94;;50,38;1,74;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-11-14;1,97;;50,35;1,77;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-11-21;1,91;;50,41;1,71;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-11-28;1,83;;50,49;1,63;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-12-05;1,14;;51,18;0,94;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-12-12;1,16;;51,16;0,96;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-12-19;0,91;;51,41;0,71;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1988-12-26;1,15;;51,17;0,95;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-01-02;1,19;;51,13;0,99;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-01-09;1,23;;51,09;1,03;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-01-16;1,27;;51,05;1,07;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-01-23;1,39;;50,93;1,19;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-01-30;1,65;;50,67;1,45;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-02-06;1,68;;50,64;1,48;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-02-13;1,47;;50,85;1,27;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-02-20;1,23;;51,09;1,03;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-02-27;1,18;;51,14;0,98;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-03-06;1,21;;51,11;1,01;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-03-13;1,34;;50,98;1,14;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-03-20;1,22;;51,10;1,02;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-03-27;1,45;;50,87;1,25;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-04-03;1,52;;50,80;1,32;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-04-10;1,60;;50,72;1,40;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-04-17;1,58;;50,74;1,38;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-04-24;1,49;;50,83;1,29;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-05-01;1,39;;50,93;1,19;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-05-08;1,52;;50,80;1,32;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-05-15;1,93;;50,39;1,73;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-05-22;1,98;;50,34;1,78;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-05-29;2,13;;50,19;1,93;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-06-05;2,24;;50,08;2,04;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-06-12;2,26;;50,06;2,06;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-06-19;2,39;;49,93;2,19;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-06-26;2,48;;49,84;2,28;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-07-03;2,59;;49,73;2,39;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-07-10;2,74;;49,58;2,54;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-07-17;2,87;;49,45;2,67;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-07-24;2,94;;49,38;2,74;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-07-31;3,05;;49,27;2,85;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-08-07;3,03;;49,29;2,83;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-08-14;3,18;;49,14;2,98;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-08-21;3,24;;49,08;3,04;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-08-28;3,31;;49,01;3,11;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-09-04;3,38;;48,94;3,18;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-09-11;3,41;;48,91;3,21;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-09-18;3,45;;48,87;3,25;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-09-25;3,43;;48,89;3,23;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-10-02;3,42;;48,90;3,22;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-10-09;3,46;;48,86;3,26;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-10-16;3,43;;48,89;3,23;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-10-23;3,49;;48,83;3,29;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-10-30;3,42;;48,90;3,22;52,12;52,32;1989
110060143;VI/14 - HANDORF -  ;1989-11-06;3,34;;48,98;3,14;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-11-13;3,28;;49,04;3,08;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-11-20;3,21;;49,11;3,01;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-11-27;3,15;;49,17;2,95;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-12-04;3,13;;49,19;2,93;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-12-11;3,08;;49,24;2,88;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-12-18;2,83;;49,49;2,63;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1989-12-25;1,49;;50,83;1,29;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-01-01;1,72;;50,60;1,52;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-01-08;1,75;;50,57;1,55;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-01-15;1,73;;50,59;1,53;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-01-22;1,70;;50,62;1,50;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-01-29;1,29;;51,03;1,09;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-02-05;1,36;;50,96;1,16;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-02-12;1,19;;51,13;0,99;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-02-19;1,05;;51,27;0,85;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-02-26;1,09;;51,23;0,89;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-03-05;1,13;;51,19;0,93;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-03-12;1,22;;51,10;1,02;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-03-19;1,41;;50,91;1,21;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-03-26;1,39;;50,93;1,19;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-04-02;1,54;;50,78;1,34;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-04-09;1,71;;50,61;1,51;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-04-16;1,65;;50,67;1,45;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-04-23;1,67;;50,65;1,47;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-04-30;1,81;;50,51;1,61;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-05-07;1,92;;50,40;1,72;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-05-14;1,99;;50,33;1,79;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-05-21;2,03;;50,29;1,83;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-05-28;2,18;;50,14;1,98;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-06-04;2,27;;50,05;2,07;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-06-11;2,23;;50,09;2,03;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-06-18;2,29;;50,03;2,09;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-06-25;2,28;;50,04;2,08;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-07-02;2,30;;50,02;2,10;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-07-09;2,29;;50,03;2,09;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-07-16;2,42;;49,90;2,22;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-07-23;2,58;;49,74;2,38;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-07-30;2,65;;49,67;2,45;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-08-06;2,73;;49,59;2,53;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-08-13;2,85;;49,47;2,65;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-08-20;2,89;;49,43;2,69;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-08-27;2,99;;49,33;2,79;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-09-03;2,89;;49,43;2,69;52,12;52,32;1990
110060143;VI/14 - HANDORF -  ;1990-09-10;2,81;;49,51;2,61;52,12;52,32;1990
